t,x,y,vx,vy,mass_total,P
  1.7040, 12.195904,  7.641774,   7.6864,  -2.1639,  0.150000, 227857.29
  1.7050, 12.203590,  7.639605,   7.6857,  -2.1735,  0.150000, 227857.29
  1.7060, 12.211275,  7.637427,   7.6851,  -2.1832,  0.150000, 227857.29
  1.7070, 12.218960,  7.635239,   7.6845,  -2.1928,  0.150000, 227857.29
  1.7080, 12.226644,  7.633041,   7.6839,  -2.2024,  0.150000, 227857.29
  1.7090, 12.234328,  7.630834,   7.6832,  -2.2120,  0.150000, 227857.29
  1.7100, 12.242011,  7.628617,   7.6826,  -2.2217,  0.150000, 227857.29
  1.7110, 12.249693,  7.626391,   7.6820,  -2.2313,  0.150000, 227857.29
  1.7120, 12.257375,  7.624154,   7.6813,  -2.2409,  0.150000, 227857.29
  1.7130, 12.265056,  7.621909,   7.6807,  -2.2505,  0.150000, 227857.29
  1.7140, 12.272736,  7.619653,   7.6801,  -2.2602,  0.150000, 227857.29
  1.7150, 12.280416,  7.617388,   7.6795,  -2.2698,  0.150000, 227857.29
  1.7160, 12.288095,  7.615114,   7.6788,  -2.2794,  0.150000, 227857.29
  1.7170, 12.295774,  7.612830,   7.6782,  -2.2890,  0.150000, 227857.29
  1.7180, 12.303452,  7.610536,   7.6776,  -2.2987,  0.150000, 227857.29
  1.7190, 12.311129,  7.608232,   7.6770,  -2.3083,  0.150000, 227857.29
  1.7200, 12.318805,  7.605919,   7.6763,  -2.3179,  0.150000, 227857.29
  1.7210, 12.326481,  7.603596,   7.6757,  -2.3275,  0.150000, 227857.29
  1.7220, 12.334157,  7.601264,   7.6751,  -2.3371,  0.150000, 227857.29
  1.7230, 12.341832,  7.598922,   7.6744,  -2.3467,  0.150000, 227857.29
  1.7240, 12.349506,  7.596571,   7.6738,  -2.3564,  0.150000, 227857.29
  1.7250, 12.357179,  7.594210,   7.6732,  -2.3660,  0.150000, 227857.29
  1.7260, 12.364852,  7.591839,   7.6726,  -2.3756,  0.150000, 227857.29
  1.7270, 12.372524,  7.589458,   7.6719,  -2.3852,  0.150000, 227857.29
  1.7280, 12.380196,  7.587068,   7.6713,  -2.3948,  0.150000, 227857.29
  1.7290, 12.387867,  7.584669,   7.6707,  -2.4044,  0.150000, 227857.29
  1.7300, 12.395537,  7.582260,   7.6700,  -2.4140,  0.150000, 227857.29
  1.7310, 12.403207,  7.579841,   7.6694,  -2.4236,  0.150000, 227857.29
  1.7320, 12.410876,  7.577412,   7.6688,  -2.4332,  0.150000, 227857.29
  1.7330, 12.418544,  7.574974,   7.6681,  -2.4428,  0.150000, 227857.29
  1.7340, 12.426212,  7.572527,   7.6675,  -2.4524,  0.150000, 227857.29
  1.7350, 12.433880,  7.570069,   7.6669,  -2.4621,  0.150000, 227857.29
  1.7360, 12.441546,  7.567603,   7.6663,  -2.4717,  0.150000, 227857.29
  1.7370, 12.449212,  7.565126,   7.6656,  -2.4813,  0.150000, 227857.29
  1.7380, 12.456877,  7.562640,   7.6650,  -2.4909,  0.150000, 227857.29
  1.7390, 12.464542,  7.560144,   7.6644,  -2.5005,  0.150000, 227857.29
  1.7400, 12.472206,  7.557639,   7.6637,  -2.5101,  0.150000, 227857.29
  1.7410, 12.479869,  7.555124,   7.6631,  -2.5197,  0.150000, 227857.29
  1.7420, 12.487532,  7.552600,   7.6625,  -2.5293,  0.150000, 227857.29
  1.7430, 12.495194,  7.550066,   7.6618,  -2.5389,  0.150000, 227857.29
  1.7440, 12.502856,  7.547522,   7.6612,  -2.5485,  0.150000, 227857.29
  1.7450, 12.510517,  7.544969,   7.6606,  -2.5581,  0.150000, 227857.29
  1.7460, 12.518177,  7.542406,   7.6599,  -2.5677,  0.150000, 227857.29
  1.7470, 12.525837,  7.539833,   7.6593,  -2.5772,  0.150000, 227857.29
  1.7480, 12.533496,  7.537251,   7.6587,  -2.5868,  0.150000, 227857.29
  1.7490, 12.541154,  7.534660,   7.6580,  -2.5964,  0.150000, 227857.29
  1.7500, 12.548812,  7.532059,   7.6574,  -2.6060,  0.150000, 227857.29
  1.7510, 12.556469,  7.529448,   7.6568,  -2.6156,  0.150000, 227857.29
  1.7520, 12.564125,  7.526827,   7.6562,  -2.6252,  0.150000, 227857.29
  1.7530, 12.571781,  7.524197,   7.6555,  -2.6348,  0.150000, 227857.29
  1.7540, 12.579436,  7.521558,   7.6549,  -2.6444,  0.150000, 227857.29
  1.7550, 12.587091,  7.518908,   7.6543,  -2.6540,  0.150000, 227857.29
  1.7560, 12.594745,  7.516250,   7.6536,  -2.6636,  0.150000, 227857.29
  1.7570, 12.602398,  7.513581,   7.6530,  -2.6732,  0.150000, 227857.29
  1.7580, 12.610051,  7.510903,   7.6524,  -2.6827,  0.150000, 227857.29
  1.7590, 12.617703,  7.508216,   7.6517,  -2.6923,  0.150000, 227857.29
  1.7600, 12.625354,  7.505519,   7.6511,  -2.7019,  0.150000, 227857.29
  1.7610, 12.633005,  7.502812,   7.6505,  -2.7115,  0.150000, 227857.29
  1.7620, 12.640655,  7.500096,   7.6498,  -2.7211,  0.150000, 227857.29
  1.7630, 12.648305,  7.497370,   7.6492,  -2.7307,  0.150000, 227857.29
  1.7640, 12.655954,  7.494634,   7.6486,  -2.7402,  0.150000, 227857.29
  1.7650, 12.663602,  7.491889,   7.6479,  -2.7498,  0.150000, 227857.29
  1.7660, 12.671249,  7.489135,   7.6473,  -2.7594,  0.150000, 227857.29
  1.7670, 12.678896,  7.486371,   7.6466,  -2.7690,  0.150000, 227857.29
  1.7680, 12.686543,  7.483597,   7.6460,  -2.7785,  0.150000, 227857.29
  1.7690, 12.694188,  7.480814,   7.6454,  -2.7881,  0.150000, 227857.29
  1.7700, 12.701833,  7.478021,   7.6447,  -2.7977,  0.150000, 227857.29
  1.7710, 12.709478,  7.475218,   7.6441,  -2.8073,  0.150000, 227857.29
  1.7720, 12.717122,  7.472406,   7.6435,  -2.8168,  0.150000, 227857.29
  1.7730, 12.724765,  7.469585,   7.6428,  -2.8264,  0.150000, 227857.29
  1.7740, 12.732407,  7.466753,   7.6422,  -2.8360,  0.150000, 227857.29
  1.7750, 12.740049,  7.463913,   7.6416,  -2.8456,  0.150000, 227857.29
  1.7760, 12.747691,  7.461062,   7.6409,  -2.8551,  0.150000, 227857.29
  1.7770, 12.755331,  7.458202,   7.6403,  -2.8647,  0.150000, 227857.29
  1.7780, 12.762971,  7.455333,   7.6397,  -2.8743,  0.150000, 227857.29
  1.7790, 12.770610,  7.452454,   7.6390,  -2.8838,  0.150000, 227857.29
  1.7800, 12.778249,  7.449565,   7.6384,  -2.8934,  0.150000, 227857.29
  1.7810, 12.785887,  7.446667,   7.6377,  -2.9030,  0.150000, 227857.29
  1.7820, 12.793525,  7.443759,   7.6371,  -2.9125,  0.150000, 227857.29
  1.7830, 12.801161,  7.440842,   7.6365,  -2.9221,  0.150000, 227857.29
  1.7840, 12.808798,  7.437915,   7.6358,  -2.9317,  0.150000, 227857.29
  1.7850, 12.816433,  7.434979,   7.6352,  -2.9412,  0.150000, 227857.29
  1.7860, 12.824068,  7.432033,   7.6346,  -2.9508,  0.150000, 227857.29
  1.7870, 12.831702,  7.429077,   7.6339,  -2.9603,  0.150000, 227857.29
  1.7880, 12.839336,  7.426112,   7.6333,  -2.9699,  0.150000, 227857.29
  1.7890, 12.846969,  7.423137,   7.6326,  -2.9795,  0.150000, 227857.29
  1.7900, 12.854601,  7.420153,   7.6320,  -2.9890,  0.150000, 227857.29
  1.7910, 12.862233,  7.417159,   7.6314,  -2.9986,  0.150000, 227857.29
  1.7920, 12.869864,  7.414156,   7.6307,  -3.0081,  0.150000, 227857.29
  1.7930, 12.877494,  7.411143,   7.6301,  -3.0177,  0.150000, 227857.29
  1.7940, 12.885124,  7.408121,   7.6295,  -3.0272,  0.150000, 227857.29
  1.7950, 12.892753,  7.405089,   7.6288,  -3.0368,  0.150000, 227857.29
  1.7960, 12.900382,  7.402047,   7.6282,  -3.0463,  0.150000, 227857.29
  1.7970, 12.908009,  7.398996,   7.6275,  -3.0559,  0.150000, 227857.29
  1.7980, 12.915637,  7.395935,   7.6269,  -3.0654,  0.150000, 227857.29
  1.7990, 12.923263,  7.392865,   7.6263,  -3.0750,  0.150000, 227857.29
  1.8000, 12.930889,  7.389785,   7.6256,  -3.0845,  0.150000, 227857.29
  1.8010, 12.938514,  7.386696,   7.6250,  -3.0941,  0.150000, 227857.29
  1.8020, 12.946139,  7.383597,   7.6243,  -3.1036,  0.150000, 227857.29
  1.8030, 12.953763,  7.380489,   7.6237,  -3.1132,  0.150000, 227857.29
  1.8040, 12.961387,  7.377371,   7.6230,  -3.1227,  0.150000, 227857.29
  1.8050, 12.969009,  7.374243,   7.6224,  -3.1323,  0.150000, 227857.29
  1.8060, 12.976631,  7.371106,   7.6218,  -3.1418,  0.150000, 227857.29
  1.8070, 12.984253,  7.367960,   7.6211,  -3.1514,  0.150000, 227857.29
  1.8080, 12.991874,  7.364804,   7.6205,  -3.1609,  0.150000, 227857.29
  1.8090, 12.999494,  7.361638,   7.6198,  -3.1704,  0.150000, 227857.29
  1.8100, 13.007113,  7.358463,   7.6192,  -3.1800,  0.150000, 227857.29
  1.8110, 13.014732,  7.355278,   7.6186,  -3.1895,  0.150000, 227857.29
  1.8120, 13.022350,  7.352084,   7.6179,  -3.1990,  0.150000, 227857.29
  1.8130, 13.029968,  7.348880,   7.6173,  -3.2086,  0.150000, 227857.29
  1.8140, 13.037585,  7.345666,   7.6166,  -3.2181,  0.150000, 227857.29
  1.8150, 13.045201,  7.342444,   7.6160,  -3.2277,  0.150000, 227857.29
  1.8160, 13.052817,  7.339211,   7.6153,  -3.2372,  0.150000, 227857.29
  1.8170, 13.060432,  7.335969,   7.6147,  -3.2467,  0.150000, 227857.29
  1.8180, 13.068046,  7.332718,   7.6141,  -3.2563,  0.150000, 227857.29
  1.8190, 13.075660,  7.329457,   7.6134,  -3.2658,  0.150000, 227857.29
  1.8200, 13.083273,  7.326186,   7.6128,  -3.2753,  0.150000, 227857.29
  1.8210, 13.090886,  7.322906,   7.6121,  -3.2848,  0.150000, 227857.29
  1.8220, 13.098497,  7.319616,   7.6115,  -3.2944,  0.150000, 227857.29
  1.8230, 13.106109,  7.316317,   7.6108,  -3.3039,  0.150000, 227857.29
  1.8240, 13.113719,  7.313009,   7.6102,  -3.3134,  0.150000, 227857.29
  1.8250, 13.121329,  7.309690,   7.6095,  -3.3230,  0.150000, 227857.29
  1.8260, 13.128938,  7.306363,   7.6089,  -3.3325,  0.150000, 227857.29
  1.8270, 13.136547,  7.303025,   7.6083,  -3.3420,  0.150000, 227857.29
  1.8280, 13.144155,  7.299679,   7.6076,  -3.3515,  0.150000, 227857.29
  1.8290, 13.151762,  7.296322,   7.6070,  -3.3611,  0.150000, 227857.29
  1.8300, 13.159369,  7.292957,   7.6063,  -3.3706,  0.150000, 227857.29
  1.8310, 13.166975,  7.289581,   7.6057,  -3.3801,  0.150000, 227857.29
  1.8320, 13.174580,  7.286196,   7.6050,  -3.3896,  0.150000, 227857.29
  1.8330, 13.182185,  7.282802,   7.6044,  -3.3991,  0.150000, 227857.29
  1.8340, 13.189789,  7.279398,   7.6037,  -3.4086,  0.150000, 227857.29
  1.8350, 13.197392,  7.275985,   7.6031,  -3.4182,  0.150000, 227857.29
  1.8360, 13.204995,  7.272562,   7.6024,  -3.4277,  0.150000, 227857.29
  1.8370, 13.212597,  7.269129,   7.6018,  -3.4372,  0.150000, 227857.29
  1.8380, 13.220199,  7.265687,   7.6011,  -3.4467,  0.150000, 227857.29
  1.8390, 13.227799,  7.262236,   7.6005,  -3.4562,  0.150000, 227857.29
  1.8400, 13.235400,  7.258775,   7.5999,  -3.4657,  0.150000, 227857.29
  1.8410, 13.242999,  7.255304,   7.5992,  -3.4752,  0.150000, 227857.29
  1.8420, 13.250598,  7.251824,   7.5986,  -3.4848,  0.150000, 227857.29
  1.8430, 13.258196,  7.248335,   7.5979,  -3.4943,  0.150000, 227857.29
  1.8440, 13.265794,  7.244836,   7.5973,  -3.5038,  0.150000, 227857.29
  1.8450, 13.273391,  7.241327,   7.5966,  -3.5133,  0.150000, 227857.29
  1.8460, 13.280987,  7.237809,   7.5960,  -3.5228,  0.150000, 227857.29
  1.8470, 13.288583,  7.234282,   7.5953,  -3.5323,  0.150000, 227857.29
  1.8480, 13.296178,  7.230745,   7.5947,  -3.5418,  0.150000, 227857.29
  1.8490, 13.303772,  7.227198,   7.5940,  -3.5513,  0.150000, 227857.29
  1.8500, 13.311366,  7.223642,   7.5934,  -3.5608,  0.150000, 227857.29
  1.8510, 13.318959,  7.220077,   7.5927,  -3.5703,  0.150000, 227857.29
  1.8520, 13.326551,  7.216502,   7.5921,  -3.5798,  0.150000, 227857.29
  1.8530, 13.334143,  7.212917,   7.5914,  -3.5893,  0.150000, 227857.29
  1.8540, 13.341734,  7.209323,   7.5908,  -3.5988,  0.150000, 227857.29
  1.8550, 13.349324,  7.205719,   7.5901,  -3.6083,  0.150000, 227857.29
  1.8560, 13.356914,  7.202106,   7.5895,  -3.6178,  0.150000, 227857.29
  1.8570, 13.364503,  7.198484,   7.5888,  -3.6273,  0.150000, 227857.29
  1.8580, 13.372092,  7.194852,   7.5882,  -3.6368,  0.150000, 227857.29
  1.8590, 13.379680,  7.191210,   7.5875,  -3.6463,  0.150000, 227857.29
  1.8600, 13.387267,  7.187559,   7.5869,  -3.6558,  0.150000, 227857.29
  1.8610, 13.394853,  7.183899,   7.5862,  -3.6653,  0.150000, 227857.29
  1.8620, 13.402439,  7.180229,   7.5855,  -3.6748,  0.150000, 227857.29
  1.8630, 13.410024,  7.176549,   7.5849,  -3.6843,  0.150000, 227857.29
  1.8640, 13.417609,  7.172860,   7.5842,  -3.6937,  0.150000, 227857.29
  1.8650, 13.425193,  7.169162,   7.5836,  -3.7032,  0.150000, 227857.29
  1.8660, 13.432776,  7.165454,   7.5829,  -3.7127,  0.150000, 227857.29
  1.8670, 13.440359,  7.161736,   7.5823,  -3.7222,  0.150000, 227857.29
  1.8680, 13.447941,  7.158009,   7.5816,  -3.7317,  0.150000, 227857.29
  1.8690, 13.455522,  7.154273,   7.5810,  -3.7412,  0.150000, 227857.29
  1.8700, 13.463103,  7.150527,   7.5803,  -3.7507,  0.150000, 227857.29
  1.8710, 13.470683,  7.146772,   7.5797,  -3.7601,  0.150000, 227857.29
  1.8720, 13.478262,  7.143007,   7.5790,  -3.7696,  0.150000, 227857.29
  1.8730, 13.485841,  7.139232,   7.5784,  -3.7791,  0.150000, 227857.29
  1.8740, 13.493419,  7.135448,   7.5777,  -3.7886,  0.150000, 227857.29
  1.8750, 13.500996,  7.131655,   7.5770,  -3.7981,  0.150000, 227857.29
  1.8760, 13.508573,  7.127852,   7.5764,  -3.8075,  0.150000, 227857.29
  1.8770, 13.516149,  7.124040,   7.5757,  -3.8170,  0.150000, 227857.29
  1.8780, 13.523724,  7.120218,   7.5751,  -3.8265,  0.150000, 227857.29
  1.8790, 13.531299,  7.116387,   7.5744,  -3.8360,  0.150000, 227857.29
  1.8800, 13.538873,  7.112546,   7.5738,  -3.8454,  0.150000, 227857.29
  1.8810, 13.546446,  7.108696,   7.5731,  -3.8549,  0.150000, 227857.29
  1.8820, 13.554019,  7.104837,   7.5725,  -3.8644,  0.150000, 227857.29
  1.8830, 13.561591,  7.100967,   7.5718,  -3.8739,  0.150000, 227857.29
  1.8840, 13.569163,  7.097089,   7.5711,  -3.8833,  0.150000, 227857.29
  1.8850, 13.576734,  7.093201,   7.5705,  -3.8928,  0.150000, 227857.29
  1.8860, 13.584304,  7.089303,   7.5698,  -3.9023,  0.150000, 227857.29
  1.8870, 13.591873,  7.085396,   7.5692,  -3.9117,  0.150000, 227857.29
  1.8880, 13.599442,  7.081480,   7.5685,  -3.9212,  0.150000, 227857.29
  1.8890, 13.607010,  7.077554,   7.5678,  -3.9307,  0.150000, 227857.29
  1.8900, 13.614578,  7.073618,   7.5672,  -3.9401,  0.150000, 227857.29
  1.8910, 13.622145,  7.069674,   7.5665,  -3.9496,  0.150000, 227857.29
  1.8920, 13.629711,  7.065719,   7.5659,  -3.9591,  0.150000, 227857.29
  1.8930, 13.637276,  7.061755,   7.5652,  -3.9685,  0.150000, 227857.29
  1.8940, 13.644841,  7.057782,   7.5645,  -3.9780,  0.150000, 227857.29
  1.8950, 13.652405,  7.053799,   7.5639,  -3.9874,  0.150000, 227857.29
  1.8960, 13.659969,  7.049807,   7.5632,  -3.9969,  0.150000, 227857.29
  1.8970, 13.667532,  7.045806,   7.5626,  -4.0064,  0.150000, 227857.29
  1.8980, 13.675094,  7.041795,   7.5619,  -4.0158,  0.150000, 227857.29
  1.8990, 13.682656,  7.037774,   7.5612,  -4.0253,  0.150000, 227857.29
  1.9000, 13.690217,  7.033744,   7.5606,  -4.0347,  0.150000, 227857.29
  1.9010, 13.697777,  7.029705,   7.5599,  -4.0442,  0.150000, 227857.29
  1.9020, 13.705337,  7.025656,   7.5593,  -4.0536,  0.150000, 227857.29
  1.9030, 13.712895,  7.021597,   7.5586,  -4.0631,  0.150000, 227857.29
  1.9040, 13.720454,  7.017529,   7.5579,  -4.0725,  0.150000, 227857.29
  1.9050, 13.728011,  7.013452,   7.5573,  -4.0820,  0.150000, 227857.29
  1.9060, 13.735568,  7.009366,   7.5566,  -4.0914,  0.150000, 227857.29
  1.9070, 13.743125,  7.005269,   7.5560,  -4.1009,  0.150000, 227857.29
  1.9080, 13.750680,  7.001164,   7.5553,  -4.1103,  0.150000, 227857.29
  1.9090, 13.758235,  6.997049,   7.5546,  -4.1198,  0.150000, 227857.29
  1.9100, 13.765789,  6.992924,   7.5540,  -4.1292,  0.150000, 227857.29
  1.9110, 13.773343,  6.988790,   7.5533,  -4.1387,  0.150000, 227857.29
  1.9120, 13.780896,  6.984647,   7.5526,  -4.1481,  0.150000, 227857.29
  1.9130, 13.788448,  6.980494,   7.5520,  -4.1575,  0.150000, 227857.29
  1.9140, 13.796000,  6.976332,   7.5513,  -4.1670,  0.150000, 227857.29
  1.9150, 13.803551,  6.972160,   7.5506,  -4.1764,  0.150000, 227857.29
  1.9160, 13.811101,  6.967979,   7.5500,  -4.1859,  0.150000, 227857.29
  1.9170, 13.818651,  6.963788,   7.5493,  -4.1953,  0.150000, 227857.29
  1.9180, 13.826200,  6.959588,   7.5486,  -4.2047,  0.150000, 227857.29
  1.9190, 13.833748,  6.955379,   7.5480,  -4.2142,  0.150000, 227857.29
  1.9200, 13.841296,  6.951160,   7.5473,  -4.2236,  0.150000, 227857.29
  1.9210, 13.848843,  6.946932,   7.5466,  -4.2330,  0.150000, 227857.29
  1.9220, 13.856389,  6.942694,   7.5460,  -4.2425,  0.150000, 227857.29
  1.9230, 13.863935,  6.938447,   7.5453,  -4.2519,  0.150000, 227857.29
  1.9240, 13.871480,  6.934190,   7.5446,  -4.2613,  0.150000, 227857.29
  1.9250, 13.879024,  6.929924,   7.5440,  -4.2708,  0.150000, 227857.29
  1.9260, 13.886568,  6.925649,   7.5433,  -4.2802,  0.150000, 227857.29
  1.9270, 13.894111,  6.921364,   7.5426,  -4.2896,  0.150000, 227857.29
  1.9280, 13.901653,  6.917069,   7.5420,  -4.2991,  0.150000, 227857.29
  1.9290, 13.909195,  6.912766,   7.5413,  -4.3085,  0.150000, 227857.29
  1.9300, 13.916736,  6.908452,   7.5406,  -4.3179,  0.150000, 227857.29
  1.9310, 13.924276,  6.904130,   7.5400,  -4.3273,  0.150000, 227857.29
  1.9320, 13.931815,  6.899798,   7.5393,  -4.3367,  0.150000, 227857.29
  1.9330, 13.939354,  6.895456,   7.5386,  -4.3462,  0.150000, 227857.29
  1.9340, 13.946893,  6.891105,   7.5380,  -4.3556,  0.150000, 227857.29
  1.9350, 13.954430,  6.886745,   7.5373,  -4.3650,  0.150000, 227857.29
  1.9360, 13.961967,  6.882375,   7.5366,  -4.3744,  0.150000, 227857.29
  1.9370, 13.969504,  6.877996,   7.5359,  -4.3838,  0.150000, 227857.29
  1.9380, 13.977039,  6.873608,   7.5353,  -4.3933,  0.150000, 227857.29
  1.9390, 13.984574,  6.869210,   7.5346,  -4.4027,  0.150000, 227857.29
  1.9400, 13.992108,  6.864802,   7.5339,  -4.4121,  0.150000, 227857.29
  1.9410, 13.999642,  6.860386,   7.5333,  -4.4215,  0.150000, 227857.29
  1.9420, 14.007175,  6.855959,   7.5326,  -4.4309,  0.150000, 227857.29
  1.9430, 14.014707,  6.851524,   7.5319,  -4.4403,  0.150000, 227857.29
  1.9440, 14.022239,  6.847079,   7.5312,  -4.4497,  0.150000, 227857.29
  1.9450, 14.029770,  6.842624,   7.5306,  -4.4591,  0.150000, 227857.29
  1.9460, 14.037300,  6.838160,   7.5299,  -4.4686,  0.150000, 227857.29
  1.9470, 14.044830,  6.833687,   7.5292,  -4.4780,  0.150000, 227857.29
  1.9480, 14.052358,  6.829204,   7.5286,  -4.4874,  0.150000, 227857.29
  1.9490, 14.059887,  6.824712,   7.5279,  -4.4968,  0.150000, 227857.29
  1.9500, 14.067414,  6.820211,   7.5272,  -4.5062,  0.150000, 227857.29
  1.9510, 14.074941,  6.815700,   7.5265,  -4.5156,  0.150000, 227857.29
  1.9520, 14.082467,  6.811180,   7.5259,  -4.5250,  0.150000, 227857.29
  1.9530, 14.089993,  6.806650,   7.5252,  -4.5344,  0.150000, 227857.29
  1.9540, 14.097518,  6.802111,   7.5245,  -4.5438,  0.150000, 227857.29
  1.9550, 14.105042,  6.797562,   7.5238,  -4.5532,  0.150000, 227857.29
  1.9560, 14.112565,  6.793005,   7.5232,  -4.5626,  0.150000, 227857.29
  1.9570, 14.120088,  6.788437,   7.5225,  -4.5720,  0.150000, 227857.29
  1.9580, 14.127610,  6.783861,   7.5218,  -4.5814,  0.150000, 227857.29
  1.9590, 14.135132,  6.779275,   7.5211,  -4.5908,  0.150000, 227857.29
  1.9600, 14.142653,  6.774679,   7.5205,  -4.6002,  0.150000, 227857.29
  1.9610, 14.150173,  6.770074,   7.5198,  -4.6096,  0.150000, 227857.29
  1.9620, 14.157692,  6.765460,   7.5191,  -4.6189,  0.150000, 227857.29
  1.9630, 14.165211,  6.760836,   7.5184,  -4.6283,  0.150000, 227857.29
  1.9640, 14.172729,  6.756203,   7.5177,  -4.6377,  0.150000, 227857.29
  1.9650, 14.180246,  6.751561,   7.5171,  -4.6471,  0.150000, 227857.29
  1.9660, 14.187763,  6.746909,   7.5164,  -4.6565,  0.150000, 227857.29
  1.9670, 14.195279,  6.742248,   7.5157,  -4.6659,  0.150000, 227857.29
  1.9680, 14.202795,  6.737577,   7.5150,  -4.6753,  0.150000, 227857.29
  1.9690, 14.210309,  6.732897,   7.5144,  -4.6847,  0.150000, 227857.29
  1.9700, 14.217823,  6.728208,   7.5137,  -4.6940,  0.150000, 227857.29
  1.9710, 14.225337,  6.723509,   7.5130,  -4.7034,  0.150000, 227857.29
  1.9720, 14.232849,  6.718801,   7.5123,  -4.7128,  0.150000, 227857.29
  1.9730, 14.240361,  6.714084,   7.5116,  -4.7222,  0.150000, 227857.29
  1.9740, 14.247872,  6.709357,   7.5110,  -4.7316,  0.150000, 227857.29
  1.9750, 14.255383,  6.704620,   7.5103,  -4.7409,  0.150000, 227857.29
  1.9760, 14.262893,  6.699875,   7.5096,  -4.7503,  0.150000, 227857.29
  1.9770, 14.270402,  6.695120,   7.5089,  -4.7597,  0.150000, 227857.29
  1.9780, 14.277911,  6.690355,   7.5082,  -4.7691,  0.150000, 227857.29
  1.9790, 14.285419,  6.685582,   7.5075,  -4.7784,  0.150000, 227857.29
  1.9800, 14.292926,  6.680799,   7.5069,  -4.7878,  0.150000, 227857.29
  1.9810, 14.300432,  6.676006,   7.5062,  -4.7972,  0.150000, 227857.29
  1.9820, 14.307938,  6.671204,   7.5055,  -4.8066,  0.150000, 227857.29
  1.9830, 14.315443,  6.666393,   7.5048,  -4.8159,  0.150000, 227857.29
  1.9840, 14.322948,  6.661572,   7.5041,  -4.8253,  0.150000, 227857.29
  1.9850, 14.330452,  6.656742,   7.5035,  -4.8347,  0.150000, 227857.29
  1.9860, 14.337955,  6.651903,   7.5028,  -4.8440,  0.150000, 227857.29
  1.9870, 14.345457,  6.647054,   7.5021,  -4.8534,  0.150000, 227857.29
  1.9880, 14.352959,  6.642196,   7.5014,  -4.8628,  0.150000, 227857.29
  1.9890, 14.360460,  6.637329,   7.5007,  -4.8721,  0.150000, 227857.29
  1.9900, 14.367960,  6.632452,   7.5000,  -4.8815,  0.150000, 227857.29
  1.9910, 14.375460,  6.627566,   7.4993,  -4.8908,  0.150000, 227857.29
  1.9920, 14.382959,  6.622670,   7.4987,  -4.9002,  0.150000, 227857.29
  1.9930, 14.390457,  6.617765,   7.4980,  -4.9096,  0.150000, 227857.29
